"","baseMean","log2FoldChange","lfcSE","pvalue","padj","Symbol","absLFC"
"ENSG00000147202.18",1670.03745022934,-1.37400201686435,0.169091001051797,8.23076110287756e-17,2.21312265000303e-15,"DIAPH2",1.37400201686435
"ENSG00000226840.1",0.635008327960435,-1.37389741009306,0.686421890906118,0.0108549507385726,0.0266983398956978,"PAICSP3",1.37389741009306
"ENSG00000279135.1",2.31452004061891,-1.37323048185351,0.384295026284488,8.02071479585537e-05,0.000336738014363987,"AL512652.2",1.37323048185351
"ENSG00000171302.17",6625.97746206111,1.37307789355174,0.121822091689236,4.29078460949006e-30,5.00175616021387e-28,"CANT1",1.37307789355174
"ENSG00000171495.17",1.99272191856896,-1.37293505944183,0.423778066496278,0.000318442996396871,0.00117000698376867,"MROH2B",1.37293505944183
"ENSG00000286913.1",4.37590415830955,-1.3729125333364,0.373063064551611,5.19266642727761e-05,0.000226931480619839,"AC092943.2",1.3729125333364
"ENSG00000227913.1",0.873317719778973,1.37290533645367,0.65720700194518,0.00688077657251704,0.0179771499650678,"KRT8P44",1.37290533645367
"ENSG00000132698.15",4543.05391660539,1.37286238144321,0.292139549806367,6.65103875076545e-07,4.15851354902228e-06,"RAB25",1.37286238144321
"ENSG00000288675.1",20.9823379508604,1.37274111985119,0.243511088400579,4.03650131819308e-09,3.66947163214585e-08,"AP006621.6",1.37274111985119
"ENSG00000287313.1",17.0367047854086,-1.37272613650015,0.614844395140716,0.00470846689566464,0.0128789453787279,"AC016995.1",1.37272613650015
"ENSG00000171433.12",32.1902135353616,1.37263217371294,0.303116281078674,1.45558468585461e-06,8.52559844924891e-06,"GLOD5",1.37263217371294
"ENSG00000204442.4",186.954443097542,1.37260150318717,0.320579869011068,4.46598653605833e-06,2.40693943040905e-05,"FAM155A",1.37260150318717
"ENSG00000163501.7",2.45012055597544,1.37242665838044,0.535688169827379,0.00173954451968405,0.00534712573640597,"IHH",1.37242665838044
"ENSG00000179772.8",147.229947582316,1.37233129615507,0.293919637909161,7.08982173002304e-07,4.40877240909777e-06,"FOXS1",1.37233129615507
"ENSG00000204220.12",1685.56515563065,1.37224281096028,0.184254295098442,2.92129897115242e-14,5.60353070228279e-13,"PFDN6",1.37224281096028
"ENSG00000261083.3",10.2557007762651,1.37183455251915,0.349332031404059,1.97801622482472e-05,9.39252863242043e-05,"LINC02516",1.37183455251915
"ENSG00000224963.3",1.78947143911276,1.37180335801589,0.475115886936678,0.00083063503906708,0.00277495253633057,"U82695.1",1.37180335801589
"ENSG00000259583.3",246.17469335792,-1.37164535873879,0.286695139096278,4.06839893702802e-07,2.64870705737834e-06,"AC015712.2",1.37164535873879
"ENSG00000248265.2",39.1896685150374,1.37118083833385,0.328199517727458,6.98708155939501e-06,3.62207062522135e-05,"FLJ12825",1.37118083833385
"ENSG00000100304.13",4331.63893441704,1.37116794575854,0.205976838118912,7.99383014229147e-12,1.09540312890753e-10,"TTLL12",1.37116794575854
"ENSG00000139618.16",461.186716253642,1.37100339364241,0.2043935665743,5.37040131985457e-12,7.5454522692835e-11,"BRCA2",1.37100339364241
"ENSG00000266036.1",1.56851103084133,1.37094913736851,0.6178911414643,0.00486209333554606,0.0132548559745726,"AC016888.1",1.37094913736851
"ENSG00000267461.1",2.82765933477736,-1.37072888168764,0.423460262851554,0.000288315130705478,0.00106870839730459,"AC079210.1",1.37072888168764
"ENSG00000137216.19",3459.73467618988,1.37067750251865,0.127809577129618,2.19331616150252e-27,1.89367543051572e-25,"TMEM63B",1.37067750251865
"ENSG00000229092.2",6.98089227190523,-1.37037123574581,0.414144091896475,0.000193130610505933,0.000745212336098305,"IGHV3-47",1.37037123574581
"ENSG00000109084.14",1535.16043131282,1.3701214831584,0.198681062236466,1.36450976859968e-12,2.09880194791189e-11,"TMEM97",1.3701214831584
"ENSG00000198797.7",261.883966222446,1.37008640339508,0.530082780273652,0.00198101461359282,0.0060085066461072,"BRINP2",1.37008640339508
"ENSG00000188643.11",10508.2193488189,1.36998822152085,0.235129529839508,1.18056134352409e-09,1.16642786265092e-08,"S100A16",1.36998822152085
"ENSG00000150175.13",5.27993102716871,-1.36971328720761,0.657753924626634,0.00656484271622897,0.0172607778103433,"FRMPD2B",1.36971328720761
"ENSG00000259871.1",0.900125638006569,1.3696033045527,0.759070423833254,0.0137168016579957,0.0326702781663257,"AC130456.1",1.3696033045527
"ENSG00000188487.12",10.5930659652609,-1.36956652928443,0.422082065459826,0.000266922085581027,0.000997764395383538,"INSC",1.36956652928443
"ENSG00000254244.1",2.8993598538591,1.36941757792123,0.312404777565949,3.37274104616721e-06,1.85899504515861e-05,"PAICSP4",1.36941757792123
"ENSG00000176912.5",22.8851609959918,1.36907785572946,0.299551994826073,1.20706055526877e-06,7.203124237153e-06,"TYMSOS",1.36907785572946
"ENSG00000091592.16",1168.53213521842,-1.36887601614335,0.176995981675064,2.54997844752702e-15,5.64356920183951e-14,"NLRP1",1.36887601614335
"ENSG00000101680.15",532.441557335716,-1.36884869064061,0.280631263124141,2.55609912756069e-07,1.72532299187447e-06,"LAMA1",1.36884869064061
"ENSG00000197943.10",1647.34512217756,-1.36874432721555,0.123751714461602,6.04481565860971e-29,6.18397235241729e-27,"PLCG2",1.36874432721555
"ENSG00000185652.12",90.3907425032059,-1.36866220543386,0.363368971363852,3.76483602620355e-05,0.000168794588511048,"NTF3",1.36866220543386
"ENSG00000232696.1",0.580234089393796,-1.36860589801419,0.76265120224709,0.0202561728643872,0.0456379613904902,"AC017006.2",1.36860589801419
"ENSG00000197406.7",80.2924952629603,-1.36853101833603,0.386853309573967,8.8541721267125e-05,0.000368422092814081,"DIO3",1.36853101833603
"ENSG00000246548.3",10.9845475598584,-1.36812050186823,0.21329557835267,3.54817661547333e-11,4.44930307258017e-10,"LINC02288",1.36812050186823
"ENSG00000204071.10",5.97054627197999,-1.36774012722261,0.395193138703375,0.000131425791628016,0.00052650732187589,"TCEAL6",1.36774012722261
"ENSG00000198331.11",483.817405639064,1.36769698829111,0.135135467883051,1.24824130029752e-24,7.771142827399e-23,"HYLS1",1.36769698829111
"ENSG00000257878.1",0.809761076781108,1.36753691116483,0.854433280863511,0.0199798919172134,0.0451319690688177,"AC007298.2",1.36753691116483
"ENSG00000287099.1",1.03687599994647,-1.36748129116491,0.663447949685288,0.00460473706966716,0.0126339217100716,"AL121750.1",1.36748129116491
"ENSG00000253541.1",7.70964465414781,-1.36734276130677,0.310441511391901,2.63761042503895e-06,1.48149682495325e-05,"SEPTIN10P1",1.36734276130677
"ENSG00000164509.15",8.47243238624878,1.36726841581013,0.412735284591156,5.02367451908271e-09,4.47708779055456e-08,"IL31RA",1.36726841581013
"ENSG00000134463.15",1685.45514703486,-1.36724559619204,0.214793694334626,3.79672386307668e-11,4.73493651546363e-10,"ECHDC3",1.36724559619204
"ENSG00000279019.1",16.8088644237343,-1.36703573011526,0.275025095783276,1.61435307201143e-07,1.12483586521633e-06,"AC009090.4",1.36703573011526
"ENSG00000228544.1",100.291551780363,1.36692911608529,0.224553054007151,2.85232389296373e-10,3.11338404587906e-09,"CCDC183-AS1",1.36692911608529
"ENSG00000254040.2",8.93848765349705,-1.36681044270941,0.426160824366161,0.000306771117269869,0.00113029418221999,"AC103719.1",1.36681044270941
"ENSG00000275812.1",1.94458944266359,1.36676346619715,0.544341787227547,0.00253904180907339,0.00749501941896897,"AL121829.2",1.36676346619715
"ENSG00000271761.1",1.69450659194617,-1.36660016677945,0.556489896642289,0.00292074718831908,0.00848069379644117,"AL021368.1",1.36660016677945
"ENSG00000214754.3",1.41933009611778,-1.36618632022672,0.711977102250915,0.0117129245651973,0.0285140068550048,"AC004870.1",1.36618632022672
"ENSG00000229525.1",19.9154360376036,1.3659108508917,0.283394546250411,3.06986754656289e-07,2.04158924494966e-06,"AC053503.1",1.3659108508917
"ENSG00000259354.5",41.0245554796272,1.36582807284604,0.300240555198004,1.34055383180617e-06,7.91319560160387e-06,"AC025580.2",1.36582807284604
"ENSG00000226849.1",10.8822954724647,-1.36571733316807,0.270913822208585,1.03139424577288e-07,7.44255906519868e-07,"AL109811.1",1.36571733316807
"ENSG00000069812.11",202.987389412326,1.36550596604889,0.440659025773516,0.000420535753728513,0.0015043094654408,"HES2",1.36550596604889
"ENSG00000167414.4",3.30164216170961,1.36549232801328,0.44543938700706,0.000487168920082329,0.00171471587281733,"GNG8",1.36549232801328
"ENSG00000176619.13",2995.75238564684,1.36531328845776,0.16554051141401,4.37462868996019e-17,1.22054626034372e-15,"LMNB2",1.36531328845776
"ENSG00000271730.1",6.07225732645906,-1.36520281836657,0.291487182110539,6.39248157763907e-07,4.01281953173495e-06,"AL390208.1",1.36520281836657
"ENSG00000164778.4",38.4512202795075,1.36508057973707,0.44070248678015,0.000416881756134498,0.00149286990957043,"EN2",1.36508057973707
"ENSG00000226548.1",0.98094166687393,-1.36497619985092,0.507332322273497,0.00181998159010265,0.00557040567086813,"AC016722.1",1.36497619985092
"ENSG00000252200.1",0.596103937200207,1.36475935668113,0.698338729337223,0.0107809445746365,0.0265421767888844,"AC243964.2",1.36475935668113
"ENSG00000138135.7",221.242158682347,-1.36471042740059,0.29786068896986,1.08442325253134e-06,6.52381057464642e-06,"CH25H",1.36471042740059
"ENSG00000186675.7",7.0662256773624,-1.36467043245786,0.303202427760306,1.96354989369063e-06,1.12394133795341e-05,"MAGEE2",1.36467043245786
"ENSG00000242244.1",1.40751282021436,-1.36466962842286,0.576124705715767,0.00425981499312616,0.0118121389277877,"ATP5MC1P3",1.36466962842286
"ENSG00000234206.5",2.06349501653986,-1.36453847266716,0.471671203858095,0.000848990855789438,0.00282833758300817,"AL121957.1",1.36453847266716
"ENSG00000176597.12",698.248812927568,-1.3645383585205,0.317676623359511,2.55021086850449e-10,2.79605034212476e-09,"B3GNT5",1.3645383585205
"ENSG00000284651.1",2.25568027830583,1.36442866286271,0.46600997588419,0.000795947615847353,0.00267110935767533,"AP000553.6",1.36442866286271
"ENSG00000277383.1",4.91932267078789,1.36422585937397,0.340449135859324,1.39847855062302e-05,6.82542320569945e-05,"AC010331.1",1.36422585937397
"ENSG00000106341.11",1.37615693348745,-1.36385475172759,0.63237435441489,0.006869326397494,0.0179514439681685,"PPP1R17",1.36385475172759
"ENSG00000255669.2",2.82761283058298,-1.36382031046191,0.348604294642528,2.48138920674776e-05,0.000115633325738884,"AC092471.1",1.36382031046191
"ENSG00000146476.11",4752.30409537931,1.36335624103598,0.244420902796285,6.06712290225272e-09,5.36441269619842e-08,"ARMT1",1.36335624103598
"ENSG00000149679.11",834.408131132661,1.36307744576947,0.146287593190463,3.13714809542716e-21,1.39096755960226e-19,"CABLES2",1.36307744576947
"ENSG00000234693.1",2.50839375318732,1.36294291825756,0.541177277489818,0.00254611398053367,0.00751307305725866,"RIPOR3-AS1",1.36294291825756
"ENSG00000271204.1",1.725792269208,-1.36291574815926,0.459086231057957,0.000727594101365545,0.00246467247374701,"AC016831.4",1.36291574815926
"ENSG00000285649.1",2.44595804703415,1.36291248368704,0.374961321882655,5.9884721116233e-05,0.000258546146206187,"AL357079.2",1.36291248368704
"ENSG00000198189.11",1490.79707690605,-1.36273971680695,0.176189261245557,2.61385917816871e-15,5.77518807396961e-14,"HSD17B11",1.36273971680695
"ENSG00000109272.4",2.25242076942126,-1.36258502770127,0.643982550515989,0.00567187147662967,0.0151687520653496,"PF4V1",1.36258502770127
"ENSG00000143418.20",7144.98157893496,1.36251244283062,0.148939328475569,2.42504520898289e-20,9.71105769517674e-19,"CERS2",1.36251244283062
"ENSG00000257259.3",8.5650389704889,-1.3613381932465,0.482640974647827,0.000991438251389412,0.00324780355800381,"LINC02388",1.3613381932465
"ENSG00000162267.12",107.405050637035,-1.36103475235108,0.296733068917984,1.06027351113404e-06,6.39223213802787e-06,"ITIH3",1.36103475235108
"ENSG00000272196.2",4.44896788966908,1.36096643415788,0.492132894415879,0.00124546921382941,0.00398007098316721,"H2AC19",1.36096643415788
"ENSG00000213328.3",1.71722278509903,-1.36093866393617,0.429167575019811,0.000382021937508063,0.0013794787933695,"AC104117.1",1.36093866393617
"ENSG00000155367.15",298.370504620088,1.36092685433751,0.376922739052897,6.88111205737126e-05,0.000292931952819433,"PPM1J",1.36092685433751
"ENSG00000283208.2",13.347840472974,-1.36087701809286,0.226096124108859,4.4932283202985e-10,4.75005331901524e-09,"AC001226.2",1.36087701809286
"ENSG00000182040.9",9.20609314782287,1.36064740449598,0.479726778227174,0.000969917507677087,0.00318447466540633,"USH1G",1.36064740449598
"ENSG00000223931.2",9.138085006436,-1.36043123875829,0.424565954407311,0.000301063252594813,0.00111207981334599,"AC142381.1",1.36043123875829
"ENSG00000204335.4",73.3506011375587,1.36005685185507,0.429353162790278,0.000339447767905541,0.00124045266180477,"SP5",1.36005685185507
"ENSG00000165209.19",3142.68238344631,1.3600458815964,0.1106614624903,4.2540216103108e-35,9.28416582996942e-33,"STRBP",1.3600458815964
"ENSG00000225774.2",4.72390278230355,-1.35984790261458,0.32620316264103,8.48869967194169e-06,4.31397254738108e-05,"SIRPAP1",1.35984790261458
"ENSG00000198771.11",1550.77802610298,-1.3598315427315,0.147253396747255,1.92348135107596e-12,2.90511500944513e-11,"RCSD1",1.3598315427315
"ENSG00000151012.13",218.620076079449,1.3595617071714,0.289410972864181,6.65406556840245e-07,4.1590821287052e-06,"SLC7A11",1.3595617071714
"ENSG00000279440.1",0.715504267497951,-1.35953083905053,0.648876121822951,0.00937712554526087,0.0235076179904609,"AL008638.3",1.35953083905053
"ENSG00000073605.18",1215.03503792973,1.35939427424667,0.373778840145822,6.72929435167408e-05,0.000287142955141887,"GSDMB",1.35939427424667
"ENSG00000228807.1",0.85337039004588,-1.35925102371082,0.550796464566824,0.00343429247575884,0.00978815283585499,"MRPS18CP6",1.35925102371082
"ENSG00000156170.13",1477.24262605326,1.35910718756596,0.175609617949341,2.67376113258239e-15,5.89758744145798e-14,"NDUFAF6",1.35910718756596
"ENSG00000162571.14",34.4852166926541,-1.35848624702071,0.304822797684612,1.88315282085484e-06,1.08123027498482e-05,"TTLL10",1.35848624702071
"ENSG00000100298.16",45.3643985924117,1.35843623685511,0.312903347837422,3.47049764476758e-06,1.90731714433477e-05,"APOBEC3H",1.35843623685511
"ENSG00000198010.13",30.9315137587523,-1.35835729705917,0.393709568631419,0.000114685018003375,0.00046542213297981,"DLGAP2",1.35835729705917
"ENSG00000106077.18",2300.40571150708,1.35817222439699,0.194841388370495,9.16603553174833e-13,1.44609855353093e-11,"ABHD11",1.35817222439699
"ENSG00000181847.12",267.192029195072,1.35725065963852,0.377945215246659,7.52567507184516e-05,0.000317925174236332,"TIGIT",1.35725065963852
"ENSG00000206127.11",4.95309317473422,-1.35689586426211,0.299311440926597,1.48914319819388e-06,8.70269285894799e-06,"GOLGA8O",1.35689586426211
"ENSG00000279092.1",7.56300128103906,-1.35683206585665,0.53273072348812,0.00206718862654889,0.00624576511347075,"AC025678.3",1.35683206585665
"ENSG00000274600.1",1.32489651795687,1.35677556726552,0.505746050048429,0.00166269877204905,0.00513582784723815,"RIMBP3B",1.35677556726552
"ENSG00000104953.20",171.942963033251,1.35672882600064,0.262233191675249,5.66532169607252e-08,4.26026986042329e-07,"TLE6",1.35672882600064
"ENSG00000108375.13",795.53793939616,1.35672785439395,0.313261424518682,3.62204926151087e-06,1.98256351106581e-05,"RNF43",1.35672785439395
"ENSG00000166979.13",1179.62027514125,-1.35660001792592,0.21562777130319,7.65819822191788e-11,9.10822461246812e-10,"EVA1C",1.35660001792592
"ENSG00000285424.1",2.06365341027673,-1.35638233753947,0.498584996440655,0.00131660917871329,0.00418257116097144,"AL162718.1",1.35638233753947
"ENSG00000161981.11",1760.78060611872,1.35631783478983,0.192756717878424,5.2528735980451e-13,8.56951355588056e-12,"SNRNP25",1.35631783478983
"ENSG00000217181.1",1.20660110523354,-1.35630217137191,0.647370647542205,0.00681352555041647,0.0178227818432921,"AL139039.2",1.35630217137191
"ENSG00000269959.1",12.2312829881045,1.35611884549279,0.326694670846728,8.47688676969861e-06,4.30862603599508e-05,"SPACA6P-AS",1.35611884549279
"ENSG00000215866.8",5.58653782268062,-1.35582385122326,0.323852568056773,7.36159761975324e-06,3.79468574851576e-05,"LINC01356",1.35582385122326
"ENSG00000222421.1",1.6231440197525,-1.35541087882684,0.493807628526234,0.00152212856726526,0.00475002658387771,"Y_RNA",1.35541087882684
"ENSG00000196154.12",6825.61397127363,-1.35477957576003,0.261107322643436,5.1537647517433e-08,3.90925843806688e-07,"S100A4",1.35477957576003
"ENSG00000280083.1",6.16467083254007,-1.35464520503579,0.287546746548801,6.15110347165381e-07,3.87429771974424e-06,"AC079777.1",1.35464520503579
"ENSG00000250523.1",0.783776786994698,-1.35464167558243,0.665102477390076,0.00832372570974084,0.021193158388843,"AC093909.3",1.35464167558243
"ENSG00000153551.14",1745.86934141842,-1.35463625897133,0.226873085661235,5.87848327340969e-10,6.0867247473017e-09,"CMTM7",1.35463625897133
"ENSG00000130589.16",3085.20947075087,1.35422665005223,0.220140225108852,1.9664469438549e-10,2.19709618152435e-09,"HELZ2",1.35422665005223
"ENSG00000228933.8",4.3174116594437,1.35379890653203,0.695869688393911,0.0090067115027015,0.0227054902568264,"AC107419.1",1.35379890653203
"ENSG00000271511.1",1.32890753613418,-1.35372138284589,0.506545523745803,0.00178786421939667,0.00547936167848172,"AL161756.2",1.35372138284589
"ENSG00000147862.17",13515.6934527402,-1.35342872257087,0.285760433042584,4.61147428285635e-07,2.97076345896571e-06,"NFIB",1.35342872257087
"ENSG00000100625.9",1002.10828245041,1.35323408947168,0.190921712777727,7.68375379326494e-29,7.71991263464501e-27,"SIX4",1.35323408947168
"ENSG00000259498.1",12.0595037137938,-1.35299656790542,0.330862857182402,9.52279566049691e-06,4.7954557714006e-05,"TPM1-AS",1.35299656790542
"ENSG00000170779.11",663.522766591706,1.35268754141944,0.16502230608858,6.98375184946607e-17,1.89337272363302e-15,"CDCA4",1.35268754141944
"ENSG00000226674.11",38.6604047042265,-1.35265139853585,0.176757878988331,4.81797931371068e-15,1.02975788552672e-13,"TEX41",1.35265139853585
"ENSG00000169327.5",2.66105664142806,-1.3525683063152,0.599738255639647,0.00424392066371242,0.0117730512925132,"OR5AU1",1.3525683063152
"ENSG00000112182.15",553.854988320258,-1.35254362424557,0.211603650446917,4.14070431042779e-11,5.14920633525943e-10,"BACH2",1.35254362424557
"ENSG00000143369.15",4726.35856044064,1.3523650040073,0.362072799570032,4.46231013516132e-05,0.000197362521222334,"ECM1",1.3523650040073
"ENSG00000270321.2",1.40617136958934,-1.35223532056189,0.724800045137767,0.0130460653443539,0.0313054566604116,"AC007953.2",1.35223532056189
"ENSG00000162594.16",3.30118929073417,-1.35203817808171,0.38719159735155,0.000127878179589051,0.000513447098014748,"IL23R",1.35203817808171
"ENSG00000133687.16",4863.13580150999,-1.35181631176517,0.347664455257828,2.27776006807256e-05,0.000107033353806475,"TMTC1",1.35181631176517
"ENSG00000163220.11",2646.93369225811,1.35174234468577,0.468274478698397,0.000866481135812207,0.00288002794875579,"S100A9",1.35174234468577
"ENSG00000236882.8",53.2843978445041,-1.35172373724423,0.362242046214113,2.67876905944866e-12,3.96356925541925e-11,"LINC01554",1.35172373724423
"ENSG00000198515.16",152.60528665638,-1.3514935398043,0.429590108336791,0.000361593854056101,0.00131319709371728,"CNGA1",1.3514935398043
"ENSG00000231073.1",4.30680298717502,1.3514083479234,0.345144177559685,2.26179220773263e-05,0.000106346194001878,"AL590133.1",1.3514083479234
"ENSG00000288111.1",1.3597905279398,1.3513787846899,0.678801946371491,0.00909084516913936,0.0228926129246455,"AC130888.1",1.3513787846899
"ENSG00000285053.1",71.5405177412013,1.35132850035618,0.173345184534295,1.81137064865817e-15,4.08718463882179e-14,"AL357556.3",1.35132850035618
"ENSG00000255537.1",1.15911105232978,-1.35130486753134,0.471845906733919,0.000990806451038387,0.00324627528128373,"AP000708.1",1.35130486753134
"ENSG00000229955.1",1.06405072255155,-1.35123962197908,0.576002731028858,0.00484235589135484,0.0132083813939719,"Z98749.1",1.35123962197908
"ENSG00000271824.2",3.00022234772908,1.35115576942323,0.95251737836867,0.0176532430093511,0.0405977050918714,"SMIM32",1.35115576942323
"ENSG00000233822.4",117.33246634319,1.3511359053645,0.254433379504752,2.80333401614372e-08,2.21657847509754e-07,"H2BC15",1.3511359053645
"ENSG00000177535.8",4.96685596433242,-1.35093163963169,0.326450007334006,8.55889021329324e-06,4.34795607318003e-05,"OR2B11",1.35093163963169
"ENSG00000274818.1",28.2359016231262,-1.35071545674853,0.200588163299893,3.78679366018741e-12,5.48122336576279e-11,"AC004825.2",1.35071545674853
"ENSG00000163531.15",2009.64249682329,-1.35056697225935,0.279819290136177,2.82926145195297e-07,1.89311372642686e-06,"NFASC",1.35056697225935
"ENSG00000257596.1",18.3703081056697,1.35028619532285,0.293710764730841,1.02583668285589e-06,6.20365890537417e-06,"SCAT2",1.35028619532285
"ENSG00000079215.14",1687.80265914069,-1.35020659630465,0.235721757005445,2.52970564979397e-09,2.37914667815433e-08,"SLC1A3",1.35020659630465
"ENSG00000259485.2",0.910862930492163,1.35017162870485,0.824858884633246,0.0161011441065649,0.0374936185585237,"LINC02253",1.35017162870485
"ENSG00000286976.1",0.858962469000329,-1.35013893136837,0.538408348691565,0.00316920536009724,0.00911346631769708,"AC084335.1",1.35013893136837
"ENSG00000228318.3",8.98344620752494,1.35012158744495,0.498821914942334,0.00143117908007005,0.00449599671982982,"AP001610.2",1.35012158744495
"ENSG00000146021.15",529.243931106259,-1.35006164901657,0.178133246699859,8.96962889855366e-15,1.84386657064773e-13,"KLHL3",1.35006164901657
"ENSG00000144366.16",859.226600860795,-1.35003049022636,0.187102208178718,1.25894488423895e-13,2.22076294712362e-12,"GULP1",1.35003049022636
"ENSG00000162076.13",1367.61754393881,1.34946358021217,0.169402710660288,4.20987654352762e-16,1.03492359284067e-14,"FLYWCH2",1.34946358021217
"ENSG00000279653.1",3.42016923211785,1.34882786221907,0.440707041656073,0.000536948696055518,0.0018721480940663,"AC004678.2",1.34882786221907
"ENSG00000225857.5",2.26540387159,1.34831405792753,0.445101919578125,0.000598858640195385,0.00206618327959209,"LINC02816",1.34831405792753
"ENSG00000286981.1",2.21280213733885,-1.34795219337981,0.434213170721891,0.000464973170818546,0.00164499333955653,"AL731553.1",1.34795219337981
"ENSG00000265939.1",18.6728980720362,-1.34769591303712,0.282845587100639,5.20620882851557e-07,3.32014135745788e-06,"UBE2CP2",1.34769591303712
"ENSG00000276505.1",3.59473300108588,-1.34757982704561,0.318025978217544,5.32134618974698e-06,2.82453403213107e-05,"AP000892.3",1.34757982704561
"ENSG00000235649.2",100.313267356913,1.34753005151717,0.373261749669556,7.095170813333e-05,0.000301293579322207,"MXRA5Y",1.34753005151717
"ENSG00000105649.10",279.217050461532,1.34740435272469,0.211113035417671,4.52165206248581e-11,5.58229351422667e-10,"RAB3A",1.34740435272469
"ENSG00000156222.12",20.8392919575017,-1.34738425934234,0.357310613702283,7.64220777113591e-12,1.05081025579735e-10,"SLC28A1",1.34738425934234
"ENSG00000009724.17",106.141458222857,-1.3473337502544,0.231187287551042,1.41493404632046e-09,1.38014300567634e-08,"MASP2",1.3473337502544
"ENSG00000229162.1",5.89626671695743,-1.34713902918866,0.344095214678317,2.39853599393074e-05,0.000112104804266003,"RUNX3-AS1",1.34713902918866
"ENSG00000270457.1",3.62449601692672,-1.34700858998244,0.426463993653221,0.000367342099291835,0.00133173376048177,"AC093424.1",1.34700858998244
"ENSG00000257551.1",5.48792120770938,-1.34699917186236,0.325361006960084,8.17510201976095e-06,4.17024682176716e-05,"HLX-AS1",1.34699917186236
"ENSG00000146918.20",1574.51802500527,1.34669292353151,0.16923823866565,5.07552126642661e-16,1.23382906825682e-14,"NCAPG2",1.34669292353151
"ENSG00000165030.4",2012.77079339146,-1.3465369773314,0.19757929782081,2.07906172422827e-12,3.12328339482154e-11,"NFIL3",1.3465369773314
"ENSG00000228886.1",2.71344466805178,-1.34626175807675,0.359368764896611,3.7970504372408e-05,0.000170103009894592,"AL138963.1",1.34626175807675
"ENSG00000256779.2",2.67343021906073,-1.34604824010015,0.456704318959901,0.000756095342156564,0.00255197606506388,"AP002383.3",1.34604824010015
"ENSG00000182173.13",1664.94295293138,1.34571913878379,0.189976995202559,4.21336638046101e-13,6.94869374013561e-12,"TSEN54",1.34571913878379
"ENSG00000225434.3",57.2057496785169,-1.34545941740226,0.221310636492117,3.03927608230566e-10,3.30185070844291e-09,"LINC01504",1.34545941740226
"ENSG00000178772.7",25.9039451225443,1.34541765542258,0.520372408737272,0.00199160864482515,0.0060369100311197,"CPN2",1.34541765542258
"ENSG00000255427.1",3.95616288321044,1.34528071449112,0.600308427879886,0.00509618830932391,0.0138077565034472,"LINC02707",1.34528071449112
"ENSG00000287095.1",3.195957713661,-1.34513061684355,0.494376810536744,0.00154462250921331,0.00481044479561882,"AF228727.1",1.34513061684355
"ENSG00000178966.17",952.188178600596,1.34506542262271,0.131986216056521,5.41934353715459e-25,3.48434519662162e-23,"RMI1",1.34506542262271
"ENSG00000144476.6",4095.85434301068,-1.34471425742941,0.355076822157407,3.35149283574203e-05,0.000152172959499873,"ACKR3",1.34471425742941
"ENSG00000238311.1",1.0624257361796,-1.34467464961556,0.496116564569506,0.00162669121846657,0.00503807456845164,"SNORD13E",1.34467464961556
"ENSG00000196604.13",23.8976049915468,1.34447953511861,0.533817677422079,0.00244722663587719,0.00725561140858864,"POTEF",1.34447953511861
"ENSG00000181781.9",11.6522566805978,-1.34444555865448,0.405903680482006,0.000198382376213596,0.000762250906413821,"ODF3L2",1.34444555865448
"ENSG00000273077.1",2.13859646816867,-1.34441350350791,0.424082804870986,0.00031914837013984,0.00117216011336701,"AC110609.1",1.34441350350791
"ENSG00000286622.1",4.02062861180406,-1.34425241114129,0.37718907156056,8.53380019331718e-05,0.000356450618601034,"AC034111.2",1.34425241114129
"ENSG00000244187.8",1001.30907418551,1.34420157749686,0.184216744724157,7.49303895097551e-14,1.35835967766554e-12,"TMEM141",1.34420157749686
"ENSG00000225111.1",2.56943450095329,-1.34414127342115,0.430207368757584,0.000444304769312786,0.00157926787528805,"AC083900.1",1.34414127342115
"ENSG00000274038.1",4.87764601234717,1.34409565857052,0.373754533252655,7.21908176939478e-05,0.00030582457255542,"AC007014.2",1.34409565857052
"ENSG00000241054.1",1.08084964496148,1.34379989281681,0.764618684918294,0.00361504850592851,0.0102381634710472,"AL035454.1",1.34379989281681
"ENSG00000228067.1",4.24830554503602,1.34373397524414,0.473164682376879,0.000995341096165443,0.00325868652569075,"LINC01740",1.34373397524414
"ENSG00000171867.17",8798.72112463255,-1.34362449597516,0.197714258978187,1.77571234294471e-12,2.69644699189177e-11,"PRNP",1.34362449597516
"ENSG00000225930.4",1.1972594342366,-1.34347732089981,0.834350496097459,0.0214531505472533,0.0479470652613243,"LINC02249",1.34347732089981
"ENSG00000258847.1",3.39659990201595,-1.34325869787596,0.389319947344735,0.00013021679153511,0.000522036579106568,"AL391261.1",1.34325869787596
"ENSG00000242067.1",2.57761709608437,-1.3431927819351,0.386741479170796,0.000120373185972855,0.000485935483535202,"RPL9P28",1.3431927819351
"ENSG00000116574.6",2657.61946711982,-1.3429692105635,0.214735695613863,9.78603762236731e-11,1.14699301287147e-09,"RHOU",1.3429692105635
"ENSG00000116586.12",2378.48964725585,1.34255857225575,0.162235923887287,4.64470915328215e-17,1.29040137466433e-15,"LAMTOR2",1.34255857225575
"ENSG00000158856.18",2044.59709816574,-1.34192239659812,0.24810269752724,1.4952193157334e-08,1.23399570586704e-07,"DMTN",1.34192239659812
